VTEC Events for: [SCC019] Charleston ,,,,
Event ID,Phenomena,Significance,Issued,Expired
278,Severe Thunderstorm,Watch,Tue May 15 2012 14:27:00 GMT-0400 (Eastern Daylight Time),Tue May 15 2012 19:52:00 GMT-0400 (Eastern Daylight Time)
4,Areal Flood,Advisory,Wed May 16 2012 21:20:00 GMT-0400 (Eastern Daylight Time),Wed May 16 2012 23:45:00 GMT-0400 (Eastern Daylight Time)
5,Areal Flood,Advisory,Thu May 17 2012 02:11:00 GMT-0400 (Eastern Daylight Time),Thu May 17 2012 05:00:00 GMT-0400 (Eastern Daylight Time)
6,Areal Flood,Advisory,Thu May 17 2012 04:35:00 GMT-0400 (Eastern Daylight Time),Thu May 17 2012 06:30:00 GMT-0400 (Eastern Daylight Time)
8,Areal Flood,Advisory,Thu May 17 2012 14:12:00 GMT-0400 (Eastern Daylight Time),Thu May 17 2012 15:45:00 GMT-0400 (Eastern Daylight Time)
69,Severe Thunderstorm,Warning,Thu May 17 2012 15:04:00 GMT-0400 (Eastern Daylight Time),Thu May 17 2012 15:21:00 GMT-0400 (Eastern Daylight Time)
288,Severe Thunderstorm,Watch,Tue May 22 2012 15:32:00 GMT-0400 (Eastern Daylight Time),Tue May 22 2012 21:00:00 GMT-0400 (Eastern Daylight Time)
73,Severe Thunderstorm,Warning,Tue May 22 2012 15:44:00 GMT-0400 (Eastern Daylight Time),Tue May 22 2012 16:12:00 GMT-0400 (Eastern Daylight Time)
76,Severe Thunderstorm,Warning,Tue May 22 2012 17:19:00 GMT-0400 (Eastern Daylight Time),Tue May 22 2012 18:15:00 GMT-0400 (Eastern Daylight Time)
78,Severe Thunderstorm,Warning,Tue May 22 2012 18:33:00 GMT-0400 (Eastern Daylight Time),Tue May 22 2012 19:30:00 GMT-0400 (Eastern Daylight Time)
80,Severe Thunderstorm,Warning,Tue May 22 2012 19:20:00 GMT-0400 (Eastern Daylight Time),Tue May 22 2012 20:02:00 GMT-0400 (Eastern Daylight Time)
81,Severe Thunderstorm,Warning,Tue May 22 2012 20:07:00 GMT-0400 (Eastern Daylight Time),Tue May 22 2012 21:00:00 GMT-0400 (Eastern Daylight Time)
15,Areal Flood,Advisory,Tue May 29 2012 23:28:00 GMT-0400 (Eastern Daylight Time),Wed May 30 2012 02:30:00 GMT-0400 (Eastern Daylight Time)
4,Flash Flood,Warning,Tue May 29 2012 23:51:00 GMT-0400 (Eastern Daylight Time),Wed May 30 2012 03:18:00 GMT-0400 (Eastern Daylight Time)
334,Severe Thunderstorm,Watch,Fri Jun 01 2012 14:15:00 GMT-0400 (Eastern Daylight Time),Fri Jun 01 2012 20:44:00 GMT-0400 (Eastern Daylight Time)
89,Severe Thunderstorm,Warning,Mon Jun 04 2012 06:36:00 GMT-0400 (Eastern Daylight Time),Mon Jun 04 2012 07:30:00 GMT-0400 (Eastern Daylight Time)
16,Areal Flood,Advisory,Wed Jun 06 2012 09:00:00 GMT-0400 (Eastern Daylight Time),Wed Jun 06 2012 11:45:00 GMT-0400 (Eastern Daylight Time)
18,Areal Flood,Advisory,Sun Jun 10 2012 17:31:00 GMT-0400 (Eastern Daylight Time),Sun Jun 10 2012 19:00:00 GMT-0400 (Eastern Daylight Time)
110,Severe Thunderstorm,Warning,Mon Jun 11 2012 18:02:00 GMT-0400 (Eastern Daylight Time),Mon Jun 11 2012 19:00:00 GMT-0400 (Eastern Daylight Time)
24,Areal Flood,Advisory,Tue Jun 12 2012 13:07:00 GMT-0400 (Eastern Daylight Time),Tue Jun 12 2012 15:00:00 GMT-0400 (Eastern Daylight Time)
25,Areal Flood,Advisory,Tue Jun 12 2012 15:05:00 GMT-0400 (Eastern Daylight Time),Tue Jun 12 2012 16:07:00 GMT-0400 (Eastern Daylight Time)
112,Severe Thunderstorm,Warning,Wed Jun 13 2012 15:31:00 GMT-0400 (Eastern Daylight Time),Wed Jun 13 2012 16:30:00 GMT-0400 (Eastern Daylight Time)
26,Areal Flood,Advisory,Wed Jun 13 2012 15:38:00 GMT-0400 (Eastern Daylight Time),Wed Jun 13 2012 16:38:00 GMT-0400 (Eastern Daylight Time)
31,Areal Flood,Advisory,Tue Jun 26 2012 00:24:00 GMT-0400 (Eastern Daylight Time),Tue Jun 26 2012 03:15:00 GMT-0400 (Eastern Daylight Time)
5,Flash Flood,Warning,Tue Jun 26 2012 01:50:00 GMT-0400 (Eastern Daylight Time),Tue Jun 26 2012 03:44:00 GMT-0400 (Eastern Daylight Time)
445,Severe Thunderstorm,Watch,Sun Jul 01 2012 14:05:00 GMT-0400 (Eastern Daylight Time),Sun Jul 01 2012 23:00:00 GMT-0400 (Eastern Daylight Time)
115,Severe Thunderstorm,Warning,Sun Jul 01 2012 18:28:00 GMT-0400 (Eastern Daylight Time),Sun Jul 01 2012 19:30:00 GMT-0400 (Eastern Daylight Time)
117,Severe Thunderstorm,Warning,Sun Jul 01 2012 18:56:00 GMT-0400 (Eastern Daylight Time),Sun Jul 01 2012 20:00:00 GMT-0400 (Eastern Daylight Time)
118,Severe Thunderstorm,Warning,Sun Jul 01 2012 19:23:00 GMT-0400 (Eastern Daylight Time),Sun Jul 01 2012 20:30:00 GMT-0400 (Eastern Daylight Time)
142,Severe Thunderstorm,Warning,Tue Jul 10 2012 15:50:00 GMT-0400 (Eastern Daylight Time),Tue Jul 10 2012 16:45:00 GMT-0400 (Eastern Daylight Time)
143,Severe Thunderstorm,Warning,Tue Jul 10 2012 17:24:00 GMT-0400 (Eastern Daylight Time),Tue Jul 10 2012 17:57:00 GMT-0400 (Eastern Daylight Time)
144,Severe Thunderstorm,Warning,Wed Jul 11 2012 12:31:00 GMT-0400 (Eastern Daylight Time),Wed Jul 11 2012 13:30:00 GMT-0400 (Eastern Daylight Time)
145,Severe Thunderstorm,Warning,Wed Jul 11 2012 12:58:00 GMT-0400 (Eastern Daylight Time),Wed Jul 11 2012 14:00:00 GMT-0400 (Eastern Daylight Time)
33,Areal Flood,Advisory,Wed Jul 11 2012 13:03:00 GMT-0400 (Eastern Daylight Time),Wed Jul 11 2012 14:30:00 GMT-0400 (Eastern Daylight Time)
6,Flash Flood,Warning,Wed Jul 11 2012 13:10:00 GMT-0400 (Eastern Daylight Time),Wed Jul 11 2012 15:15:00 GMT-0400 (Eastern Daylight Time)
147,Severe Thunderstorm,Warning,Wed Jul 11 2012 15:43:00 GMT-0400 (Eastern Daylight Time),Wed Jul 11 2012 16:31:00 GMT-0400 (Eastern Daylight Time)
155,Severe Thunderstorm,Warning,Tue Jul 17 2012 17:09:00 GMT-0400 (Eastern Daylight Time),Tue Jul 17 2012 17:53:00 GMT-0400 (Eastern Daylight Time)
34,Areal Flood,Advisory,Tue Jul 17 2012 17:38:00 GMT-0400 (Eastern Daylight Time),Tue Jul 17 2012 19:00:00 GMT-0400 (Eastern Daylight Time)
157,Severe Thunderstorm,Warning,Tue Jul 24 2012 21:14:00 GMT-0400 (Eastern Daylight Time),Tue Jul 24 2012 22:15:00 GMT-0400 (Eastern Daylight Time)
158,Severe Thunderstorm,Warning,Tue Jul 24 2012 21:30:00 GMT-0400 (Eastern Daylight Time),Tue Jul 24 2012 22:30:00 GMT-0400 (Eastern Daylight Time)
159,Severe Thunderstorm,Warning,Tue Jul 24 2012 22:12:00 GMT-0400 (Eastern Daylight Time),Tue Jul 24 2012 23:15:00 GMT-0400 (Eastern Daylight Time)
160,Severe Thunderstorm,Warning,Tue Jul 24 2012 22:26:00 GMT-0400 (Eastern Daylight Time),Tue Jul 24 2012 23:30:00 GMT-0400 (Eastern Daylight Time)
169,Severe Thunderstorm,Warning,Fri Jul 27 2012 17:12:00 GMT-0400 (Eastern Daylight Time),Fri Jul 27 2012 17:47:00 GMT-0400 (Eastern Daylight Time)
171,Severe Thunderstorm,Warning,Fri Jul 27 2012 17:32:00 GMT-0400 (Eastern Daylight Time),Fri Jul 27 2012 18:30:00 GMT-0400 (Eastern Daylight Time)
172,Severe Thunderstorm,Warning,Fri Jul 27 2012 18:21:00 GMT-0400 (Eastern Daylight Time),Fri Jul 27 2012 19:15:00 GMT-0400 (Eastern Daylight Time)
35,Areal Flood,Advisory,Sat Jul 28 2012 15:41:00 GMT-0400 (Eastern Daylight Time),Sat Jul 28 2012 16:45:00 GMT-0400 (Eastern Daylight Time)
174,Severe Thunderstorm,Warning,Sat Jul 28 2012 15:53:00 GMT-0400 (Eastern Daylight Time),Sat Jul 28 2012 17:00:00 GMT-0400 (Eastern Daylight Time)
36,Areal Flood,Advisory,Sat Jul 28 2012 16:48:00 GMT-0400 (Eastern Daylight Time),Sat Jul 28 2012 18:15:00 GMT-0400 (Eastern Daylight Time)
179,Severe Thunderstorm,Warning,Sat Jul 28 2012 18:00:00 GMT-0400 (Eastern Daylight Time),Sat Jul 28 2012 19:00:00 GMT-0400 (Eastern Daylight Time)
38,Areal Flood,Advisory,Sat Jul 28 2012 18:13:00 GMT-0400 (Eastern Daylight Time),Sat Jul 28 2012 19:45:00 GMT-0400 (Eastern Daylight Time)
184,Severe Thunderstorm,Warning,Sun Jul 29 2012 14:38:00 GMT-0400 (Eastern Daylight Time),Sun Jul 29 2012 15:45:00 GMT-0400 (Eastern Daylight Time)
538,Severe Thunderstorm,Watch,Sun Jul 29 2012 14:55:00 GMT-0400 (Eastern Daylight Time),Sun Jul 29 2012 19:09:00 GMT-0400 (Eastern Daylight Time)
188,Severe Thunderstorm,Warning,Sun Jul 29 2012 15:24:00 GMT-0400 (Eastern Daylight Time),Sun Jul 29 2012 16:30:00 GMT-0400 (Eastern Daylight Time)
189,Severe Thunderstorm,Warning,Sun Jul 29 2012 15:29:00 GMT-0400 (Eastern Daylight Time),Sun Jul 29 2012 16:30:00 GMT-0400 (Eastern Daylight Time)
191,Severe Thunderstorm,Warning,Sun Jul 29 2012 15:43:00 GMT-0400 (Eastern Daylight Time),Sun Jul 29 2012 16:45:00 GMT-0400 (Eastern Daylight Time)
196,Severe Thunderstorm,Warning,Sun Jul 29 2012 16:28:00 GMT-0400 (Eastern Daylight Time),Sun Jul 29 2012 17:06:00 GMT-0400 (Eastern Daylight Time)
204,Severe Thunderstorm,Warning,Mon Jul 30 2012 18:07:00 GMT-0400 (Eastern Daylight Time),Mon Jul 30 2012 19:00:00 GMT-0400 (Eastern Daylight Time)
207,Severe Thunderstorm,Warning,Wed Aug 01 2012 17:48:00 GMT-0400 (Eastern Daylight Time),Wed Aug 01 2012 18:17:00 GMT-0400 (Eastern Daylight Time)
16,Tornado,Warning,Wed Aug 01 2012 20:16:00 GMT-0400 (Eastern Daylight Time),Wed Aug 01 2012 21:00:00 GMT-0400 (Eastern Daylight Time)
550,Severe Thunderstorm,Watch,Thu Aug 02 2012 17:00:00 GMT-0400 (Eastern Daylight Time),Thu Aug 02 2012 20:00:00 GMT-0400 (Eastern Daylight Time)
220,Severe Thunderstorm,Warning,Thu Aug 02 2012 17:23:00 GMT-0400 (Eastern Daylight Time),Thu Aug 02 2012 18:30:00 GMT-0400 (Eastern Daylight Time)
222,Severe Thunderstorm,Warning,Thu Aug 02 2012 18:28:00 GMT-0400 (Eastern Daylight Time),Thu Aug 02 2012 19:30:00 GMT-0400 (Eastern Daylight Time)
43,Areal Flood,Advisory,Mon Aug 06 2012 14:35:00 GMT-0400 (Eastern Daylight Time),Mon Aug 06 2012 15:30:00 GMT-0400 (Eastern Daylight Time)
47,Areal Flood,Advisory,Tue Aug 07 2012 14:55:00 GMT-0400 (Eastern Daylight Time),Tue Aug 07 2012 15:28:00 GMT-0400 (Eastern Daylight Time)
240,Severe Thunderstorm,Warning,Fri Aug 17 2012 16:56:00 GMT-0400 (Eastern Daylight Time),Fri Aug 17 2012 18:00:00 GMT-0400 (Eastern Daylight Time)
585,Severe Thunderstorm,Watch,Sun Aug 19 2012 10:33:00 GMT-0400 (Eastern Daylight Time),Sun Aug 19 2012 13:49:00 GMT-0400 (Eastern Daylight Time)
59,Areal Flood,Advisory,Wed Aug 22 2012 17:14:00 GMT-0400 (Eastern Daylight Time),Wed Aug 22 2012 18:15:00 GMT-0400 (Eastern Daylight Time)
60,Areal Flood,Advisory,Wed Aug 22 2012 18:06:00 GMT-0400 (Eastern Daylight Time),Wed Aug 22 2012 19:30:00 GMT-0400 (Eastern Daylight Time)
61,Areal Flood,Advisory,Wed Aug 22 2012 19:20:00 GMT-0400 (Eastern Daylight Time),Wed Aug 22 2012 20:45:00 GMT-0400 (Eastern Daylight Time)
18,Tornado,Warning,Thu Aug 23 2012 15:50:00 GMT-0400 (Eastern Daylight Time),Thu Aug 23 2012 16:15:00 GMT-0400 (Eastern Daylight Time)
18,Tornado,Warning,Thu Aug 23 2012 16:12:00 GMT-0400 (Eastern Daylight Time),Thu Aug 23 2012 16:42:00 GMT-0400 (Eastern Daylight Time)
62,Areal Flood,Advisory,Thu Aug 23 2012 16:38:00 GMT-0400 (Eastern Daylight Time),Thu Aug 23 2012 17:45:00 GMT-0400 (Eastern Daylight Time)
64,Areal Flood,Advisory,Tue Aug 28 2012 10:59:00 GMT-0400 (Eastern Daylight Time),Tue Aug 28 2012 13:00:00 GMT-0400 (Eastern Daylight Time)
7,Flash Flood,Warning,Tue Aug 28 2012 11:36:00 GMT-0400 (Eastern Daylight Time),Tue Aug 28 2012 23:56:00 GMT-0400 (Eastern Daylight Time)
65,Areal Flood,Advisory,Tue Aug 28 2012 12:27:00 GMT-0400 (Eastern Daylight Time),Tue Aug 28 2012 15:15:00 GMT-0400 (Eastern Daylight Time)
66,Areal Flood,Advisory,Tue Aug 28 2012 12:37:00 GMT-0400 (Eastern Daylight Time),Tue Aug 28 2012 15:30:00 GMT-0400 (Eastern Daylight Time)
70,Areal Flood,Advisory,Wed Aug 29 2012 18:36:00 GMT-0400 (Eastern Daylight Time),Wed Aug 29 2012 19:30:00 GMT-0400 (Eastern Daylight Time)
71,Areal Flood,Advisory,Wed Aug 29 2012 18:52:00 GMT-0400 (Eastern Daylight Time),Wed Aug 29 2012 20:15:00 GMT-0400 (Eastern Daylight Time)
9,Flash Flood,Warning,Wed Aug 29 2012 19:05:00 GMT-0400 (Eastern Daylight Time),Wed Aug 29 2012 22:00:00 GMT-0400 (Eastern Daylight Time)
10,Flash Flood,Warning,Wed Aug 29 2012 19:45:00 GMT-0400 (Eastern Daylight Time),Wed Aug 29 2012 22:45:00 GMT-0400 (Eastern Daylight Time)
73,Areal Flood,Advisory,Wed Aug 29 2012 23:06:00 GMT-0400 (Eastern Daylight Time),Wed Aug 29 2012 23:54:00 GMT-0400 (Eastern Daylight Time)
77,Areal Flood,Advisory,Fri Sep 07 2012 16:50:00 GMT-0400 (Eastern Daylight Time),Fri Sep 07 2012 18:15:00 GMT-0400 (Eastern Daylight Time)
79,Areal Flood,Advisory,Mon Oct 08 2012 03:23:00 GMT-0400 (Eastern Daylight Time),Mon Oct 08 2012 04:45:00 GMT-0400 (Eastern Daylight Time)
247,Severe Thunderstorm,Warning,Sun Nov 04 2012 16:51:00 GMT-0500 (Eastern Standard Time),Sun Nov 04 2012 17:45:00 GMT-0500 (Eastern Standard Time)
248,Severe Thunderstorm,Warning,Sun Nov 04 2012 18:06:00 GMT-0500 (Eastern Standard Time),Sun Nov 04 2012 19:00:00 GMT-0500 (Eastern Standard Time)
685,Tornado,Watch,Mon Dec 17 2012 14:55:00 GMT-0500 (Eastern Standard Time),Mon Dec 17 2012 17:20:00 GMT-0500 (Eastern Standard Time)
251,Severe Thunderstorm,Warning,Mon Dec 17 2012 15:57:00 GMT-0500 (Eastern Standard Time),Mon Dec 17 2012 17:00:00 GMT-0500 (Eastern Standard Time)
252,Severe Thunderstorm,Warning,Mon Dec 17 2012 16:42:00 GMT-0500 (Eastern Standard Time),Mon Dec 17 2012 17:34:00 GMT-0500 (Eastern Standard Time)
253,Severe Thunderstorm,Warning,Wed Dec 26 2012 11:36:00 GMT-0500 (Eastern Standard Time),Wed Dec 26 2012 12:15:00 GMT-0500 (Eastern Standard Time)
26,Tornado,Watch,Wed Jan 30 2013 20:56:00 GMT-0500 (Eastern Standard Time),Wed Jan 30 2013 23:46:00 GMT-0500 (Eastern Standard Time)
4,Severe Thunderstorm,Warning,Wed Jan 30 2013 22:08:00 GMT-0500 (Eastern Standard Time),Wed Jan 30 2013 23:00:00 GMT-0500 (Eastern Standard Time)
5,Severe Thunderstorm,Warning,Wed Jan 30 2013 22:57:00 GMT-0500 (Eastern Standard Time),Wed Jan 30 2013 23:34:00 GMT-0500 (Eastern Standard Time)
1,Areal Flood,Advisory,Mon Feb 11 2013 21:52:00 GMT-0500 (Eastern Standard Time),Mon Feb 11 2013 23:45:00 GMT-0500 (Eastern Standard Time)
2,Areal Flood,Advisory,Tue Feb 12 2013 22:23:00 GMT-0500 (Eastern Standard Time),Wed Feb 13 2013 00:15:00 GMT-0500 (Eastern Standard Time)
3,Areal Flood,Advisory,Sat Feb 23 2013 10:10:00 GMT-0500 (Eastern Standard Time),Sat Feb 23 2013 13:00:00 GMT-0500 (Eastern Standard Time)
4,Areal Flood,Advisory,Sat Feb 23 2013 11:07:00 GMT-0500 (Eastern Standard Time),Sat Feb 23 2013 13:00:00 GMT-0500 (Eastern Standard Time)
5,Areal Flood,Advisory,Tue Feb 26 2013 07:10:00 GMT-0500 (Eastern Standard Time),Tue Feb 26 2013 09:00:00 GMT-0500 (Eastern Standard Time)
2,Tornado,Warning,Tue Feb 26 2013 07:41:00 GMT-0500 (Eastern Standard Time),Tue Feb 26 2013 07:54:00 GMT-0500 (Eastern Standard Time)
6,Areal Flood,Advisory,Tue Feb 26 2013 08:10:00 GMT-0500 (Eastern Standard Time),Tue Feb 26 2013 10:00:00 GMT-0500 (Eastern Standard Time)
1,Flash Flood,Warning,Tue Feb 26 2013 09:37:00 GMT-0500 (Eastern Standard Time),Tue Feb 26 2013 11:42:00 GMT-0500 (Eastern Standard Time)
55,Severe Thunderstorm,Watch,Mon Mar 18 2013 22:01:00 GMT-0400 (Eastern Daylight Time),Tue Mar 19 2013 01:01:00 GMT-0400 (Eastern Daylight Time)
11,Severe Thunderstorm,Warning,Mon Mar 18 2013 22:45:00 GMT-0400 (Eastern Daylight Time),Mon Mar 18 2013 23:30:00 GMT-0400 (Eastern Daylight Time)
7,Areal Flood,Advisory,Sun Mar 24 2013 07:06:00 GMT-0400 (Eastern Daylight Time),Sun Mar 24 2013 08:30:00 GMT-0400 (Eastern Daylight Time)
9,Areal Flood,Advisory,Sun Mar 24 2013 08:42:00 GMT-0400 (Eastern Daylight Time),Sun Mar 24 2013 10:15:00 GMT-0400 (Eastern Daylight Time)
2,Flash Flood,Warning,Sun Mar 24 2013 09:34:00 GMT-0400 (Eastern Daylight Time),Sun Mar 24 2013 11:30:00 GMT-0400 (Eastern Daylight Time)
3,Flash Flood,Warning,Sun Mar 24 2013 11:25:00 GMT-0400 (Eastern Daylight Time),Sun Mar 24 2013 13:15:00 GMT-0400 (Eastern Daylight Time)
102,Tornado,Watch,Fri Apr 12 2013 01:10:00 GMT-0400 (Eastern Daylight Time),Fri Apr 12 2013 04:52:00 GMT-0400 (Eastern Daylight Time)
16,Severe Thunderstorm,Warning,Fri Apr 12 2013 14:53:00 GMT-0400 (Eastern Daylight Time),Fri Apr 12 2013 15:45:00 GMT-0400 (Eastern Daylight Time)
13,Areal Flood,Advisory,Fri Apr 12 2013 16:42:00 GMT-0400 (Eastern Daylight Time),Fri Apr 12 2013 17:32:00 GMT-0400 (Eastern Daylight Time)
132,Severe Thunderstorm,Watch,Fri Apr 19 2013 14:38:00 GMT-0400 (Eastern Daylight Time),Fri Apr 19 2013 22:00:00 GMT-0400 (Eastern Daylight Time)
24,Severe Thunderstorm,Warning,Fri Apr 19 2013 17:37:00 GMT-0400 (Eastern Daylight Time),Fri Apr 19 2013 18:30:00 GMT-0400 (Eastern Daylight Time)
26,Severe Thunderstorm,Warning,Fri Apr 19 2013 18:27:00 GMT-0400 (Eastern Daylight Time),Fri Apr 19 2013 19:30:00 GMT-0400 (Eastern Daylight Time)
27,Severe Thunderstorm,Warning,Thu Apr 25 2013 15:44:00 GMT-0400 (Eastern Daylight Time),Thu Apr 25 2013 16:30:00 GMT-0400 (Eastern Daylight Time)
14,Areal Flood,Advisory,Thu Apr 25 2013 19:12:00 GMT-0400 (Eastern Daylight Time),Thu Apr 25 2013 19:50:00 GMT-0400 (Eastern Daylight Time)
15,Areal Flood,Advisory,Mon Apr 29 2013 16:54:00 GMT-0400 (Eastern Daylight Time),Mon Apr 29 2013 17:53:00 GMT-0400 (Eastern Daylight Time)
22,Areal Flood,Advisory,Tue May 21 2013 12:07:00 GMT-0400 (Eastern Daylight Time),Tue May 21 2013 14:00:00 GMT-0400 (Eastern Daylight Time)
4,Flash Flood,Warning,Tue May 21 2013 12:27:00 GMT-0400 (Eastern Daylight Time),Tue May 21 2013 14:30:00 GMT-0400 (Eastern Daylight Time)
23,Areal Flood,Advisory,Tue May 21 2013 12:51:00 GMT-0400 (Eastern Daylight Time),Tue May 21 2013 13:55:00 GMT-0400 (Eastern Daylight Time)
25,Areal Flood,Advisory,Mon Jun 03 2013 10:55:00 GMT-0400 (Eastern Daylight Time),Mon Jun 03 2013 12:45:00 GMT-0400 (Eastern Daylight Time)
26,Areal Flood,Advisory,Mon Jun 03 2013 12:50:00 GMT-0400 (Eastern Daylight Time),Mon Jun 03 2013 14:45:00 GMT-0400 (Eastern Daylight Time)
39,Severe Thunderstorm,Warning,Mon Jun 03 2013 13:16:00 GMT-0400 (Eastern Daylight Time),Mon Jun 03 2013 14:15:00 GMT-0400 (Eastern Daylight Time)
40,Severe Thunderstorm,Warning,Mon Jun 03 2013 13:38:00 GMT-0400 (Eastern Daylight Time),Mon Jun 03 2013 14:45:00 GMT-0400 (Eastern Daylight Time)
5,Flash Flood,Warning,Mon Jun 03 2013 14:32:00 GMT-0400 (Eastern Daylight Time),Mon Jun 03 2013 16:40:00 GMT-0400 (Eastern Daylight Time)
41,Severe Thunderstorm,Warning,Mon Jun 03 2013 14:44:00 GMT-0400 (Eastern Daylight Time),Mon Jun 03 2013 15:45:00 GMT-0400 (Eastern Daylight Time)
30,Areal Flood,Advisory,Wed Jun 05 2013 03:48:00 GMT-0400 (Eastern Daylight Time),Wed Jun 05 2013 05:45:00 GMT-0400 (Eastern Daylight Time)
31,Areal Flood,Advisory,Wed Jun 05 2013 09:43:00 GMT-0400 (Eastern Daylight Time),Wed Jun 05 2013 11:45:00 GMT-0400 (Eastern Daylight Time)
34,Areal Flood,Advisory,Wed Jun 05 2013 20:57:00 GMT-0400 (Eastern Daylight Time),Thu Jun 06 2013 00:00:00 GMT-0400 (Eastern Daylight Time)
35,Areal Flood,Advisory,Thu Jun 06 2013 00:40:00 GMT-0400 (Eastern Daylight Time),Thu Jun 06 2013 04:45:00 GMT-0400 (Eastern Daylight Time)
36,Areal Flood,Advisory,Thu Jun 06 2013 01:07:00 GMT-0400 (Eastern Daylight Time),Thu Jun 06 2013 03:00:00 GMT-0400 (Eastern Daylight Time)
41,Areal Flood,Advisory,Thu Jun 06 2013 19:22:00 GMT-0400 (Eastern Daylight Time),Thu Jun 06 2013 20:45:00 GMT-0400 (Eastern Daylight Time)
56,Severe Thunderstorm,Warning,Mon Jun 10 2013 19:43:00 GMT-0400 (Eastern Daylight Time),Mon Jun 10 2013 20:45:00 GMT-0400 (Eastern Daylight Time)
58,Severe Thunderstorm,Warning,Mon Jun 10 2013 20:26:00 GMT-0400 (Eastern Daylight Time),Mon Jun 10 2013 21:30:00 GMT-0400 (Eastern Daylight Time)
59,Severe Thunderstorm,Warning,Tue Jun 11 2013 20:45:00 GMT-0400 (Eastern Daylight Time),Tue Jun 11 2013 21:45:00 GMT-0400 (Eastern Daylight Time)
44,Areal Flood,Advisory,Tue Jun 11 2013 21:14:00 GMT-0400 (Eastern Daylight Time),Tue Jun 11 2013 22:45:00 GMT-0400 (Eastern Daylight Time)
7,Flash Flood,Warning,Tue Jun 11 2013 21:20:00 GMT-0400 (Eastern Daylight Time),Tue Jun 11 2013 22:31:00 GMT-0400 (Eastern Daylight Time)
46,Areal Flood,Advisory,Tue Jun 18 2013 01:54:00 GMT-0400 (Eastern Daylight Time),Tue Jun 18 2013 03:15:00 GMT-0400 (Eastern Daylight Time)
61,Severe Thunderstorm,Warning,Tue Jun 18 2013 02:29:00 GMT-0400 (Eastern Daylight Time),Tue Jun 18 2013 03:30:00 GMT-0400 (Eastern Daylight Time)
8,Flash Flood,Warning,Tue Jun 18 2013 02:39:00 GMT-0400 (Eastern Daylight Time),Tue Jun 18 2013 06:45:00 GMT-0400 (Eastern Daylight Time)
64,Severe Thunderstorm,Warning,Tue Jun 18 2013 16:43:00 GMT-0400 (Eastern Daylight Time),Tue Jun 18 2013 17:45:00 GMT-0400 (Eastern Daylight Time)
65,Severe Thunderstorm,Warning,Tue Jun 18 2013 17:37:00 GMT-0400 (Eastern Daylight Time),Tue Jun 18 2013 18:12:00 GMT-0400 (Eastern Daylight Time)
66,Severe Thunderstorm,Warning,Wed Jun 19 2013 14:36:00 GMT-0400 (Eastern Daylight Time),Wed Jun 19 2013 15:00:00 GMT-0400 (Eastern Daylight Time)
47,Areal Flood,Advisory,Wed Jun 19 2013 15:41:00 GMT-0400 (Eastern Daylight Time),Wed Jun 19 2013 17:30:00 GMT-0400 (Eastern Daylight Time)
9,Flash Flood,Warning,Wed Jun 19 2013 16:19:00 GMT-0400 (Eastern Daylight Time),Wed Jun 19 2013 20:15:00 GMT-0400 (Eastern Daylight Time)
55,Areal Flood,Advisory,Mon Jun 24 2013 13:55:00 GMT-0400 (Eastern Daylight Time),Mon Jun 24 2013 15:09:00 GMT-0400 (Eastern Daylight Time)
74,Severe Thunderstorm,Warning,Wed Jun 26 2013 15:23:00 GMT-0400 (Eastern Daylight Time),Wed Jun 26 2013 16:00:00 GMT-0400 (Eastern Daylight Time)
56,Areal Flood,Advisory,Wed Jun 26 2013 16:57:00 GMT-0400 (Eastern Daylight Time),Wed Jun 26 2013 18:30:00 GMT-0400 (Eastern Daylight Time)
81,Severe Thunderstorm,Warning,Wed Jun 26 2013 17:11:00 GMT-0400 (Eastern Daylight Time),Wed Jun 26 2013 18:15:00 GMT-0400 (Eastern Daylight Time)
10,Tornado,Warning,Wed Jun 26 2013 17:20:00 GMT-0400 (Eastern Daylight Time),Wed Jun 26 2013 18:00:00 GMT-0400 (Eastern Daylight Time)
84,Severe Thunderstorm,Warning,Wed Jun 26 2013 17:54:00 GMT-0400 (Eastern Daylight Time),Wed Jun 26 2013 19:00:00 GMT-0400 (Eastern Daylight Time)
11,Tornado,Warning,Wed Jun 26 2013 18:03:00 GMT-0400 (Eastern Daylight Time),Wed Jun 26 2013 18:45:00 GMT-0400 (Eastern Daylight Time)
88,Severe Thunderstorm,Warning,Wed Jun 26 2013 18:28:00 GMT-0400 (Eastern Daylight Time),Wed Jun 26 2013 19:30:00 GMT-0400 (Eastern Daylight Time)
57,Areal Flood,Advisory,Wed Jun 26 2013 18:35:00 GMT-0400 (Eastern Daylight Time),Wed Jun 26 2013 20:30:00 GMT-0400 (Eastern Daylight Time)
89,Severe Thunderstorm,Warning,Thu Jun 27 2013 14:42:00 GMT-0400 (Eastern Daylight Time),Thu Jun 27 2013 15:45:00 GMT-0400 (Eastern Daylight Time)
93,Severe Thunderstorm,Warning,Thu Jun 27 2013 19:05:00 GMT-0400 (Eastern Daylight Time),Thu Jun 27 2013 20:00:00 GMT-0400 (Eastern Daylight Time)
58,Areal Flood,Advisory,Sun Jun 30 2013 12:02:00 GMT-0400 (Eastern Daylight Time),Sun Jun 30 2013 13:30:00 GMT-0400 (Eastern Daylight Time)
